input1,output1
980329,816409481
314675,9116364925
68879,3664644981
372,9494
974159,81491612581
79955,4981812525
196830,181366490
444937,16161681949
582947,25644811649
57,2549
876145,64493611625
543083,251690649
5,25
979756,814981492536
892874,64814644916
701083,49010649
244300,41616900
6299,3648181
912238,81144964
92,814
503248,250941664
550671,2525036491
212424,41416416
408,16064
959376,81258194936
895959,648125812581
576799,254936498181
68,3664
4,16
525061,254250361
274637,4491636949
507015,250490125
215538,412525964
21220,41440
224929,441681481
711525,491125425
518813,251646419
889146,64648111636
858885,642564646425
677815,36494964125
655319,3625259181
837524,6494925416
567131,253649191
18959,164812581
20474,40164916
400808,160064064
855772,64252549494
33320,99940
987232,816449494
259150,425811250
464017,1636160149
399759,98181492581
67899,3649648181
115772,112549494
965340,8136259160
246896,41636648136
10,10
826661,6443636361
926626,8143636436
568671,25366436491
904485,81016166425
331228,9914464
996136,8181361936
268241,436644161
938627,8196436449
38748,964491664
7,49
570267,2549043649
35,925
99902,81818104
990307,818109049
606358,3603692564
432317,16949149
779636,49498136936
675595,364925258125
529928,2548181464
135050,19250250
987654,816449362516
794,498116
430194,169018116
358901,925648101
480867,16640643649
219340,41819160
625692,3642536814
9,81
820288,644046464
943379,8116994981
2,4
422759,1644492581
123552,14925254
8986,64816436
663616,3636936136
731480,499116640
256730,425364990
561881,2536164641
348366,9166493636
244519,4161625181
401398,160198164
51334,2519916
35033,925099
460022,16360044
185,16425
272967,4494813649
330302,990904
330798,990498164
366138,936361964
40811,1606411
69255,368142525
172272,14944494
431447,1691161649
98,8164
321942,94181164
103661,10936361
100,100
878903,6449648109
309024,90810416
577746,254949491636
992620,818143640
875278,64492544964
999999,818181818181
100076,10004936
872560,6449425360
443418,1616916164
115139,11251981
587306,2564499036
50314,2509116
858829,64256464481
265974,43625814916
943252,811694254
586918,25643681164
565511,2536252511
881795,64641498125
980754,81640492516
571750,2549149250
376762,9493649364
12,14
379067,9498103649
63225,3694425
921915,814181125
1,1
829830,644816490
690928,3681081464
310805,91064025
126315,14369125
811354,641192516
584292,2564164814
231,491
55400,25251600
673533,364992599
803685,6409366425
659807,36258164049
46,1636
435459,16925162581
443182,161691644
449597,161681258149
3,9
16,136
460374,1636094916
678876,364964644936
336984,9936816416
500892,250064814
377483,9494916649
684488,366416166464
279995,44981818125
876376,64493694936
2086,406436
66337,36369949
995704,81812549016
51663,25136369
855486,642525166436
0,0
517432,251491694
275406,4492516036
804704,6401649016
44793,161649819
695826,36812564436
1000000,1000000
489380,1664819640
837316,649499136
527944,25449811616
733811,49996411
732058,499402564
215340,41259160
24,416
606373,360369499
362132,9364194
780882,4964064644
55071,25250491
733379,499994981
321012,941014
934969,81916813681
347382,916499644
178393,149649819
63469,369163681
864742,64361649164
957738,81254949964
80,640
79,4981
575348,25492591664
256148,4253611664
