0,"[np.float64(0.0), np.float64(0.0)]"
1,"[0.0, 0.0]"
2,"[np.float64(0.0), np.float64(0.0)]"
3,"[np.float64(0.0), np.float64(0.0)]"
4,"[0.0, 0.0]"
5,"[np.float64(0.0), np.float64(0.0)]"
6,"[0.0, 0.0]"
7,"[0.0, 0.0]"
8,"[np.float64(0.0), np.float64(0.0)]"
9,"[0.0, 0.0]"
10,"[0.0, 0.0]"
11,"[np.float64(0.0), np.float64(0.0)]"
12,"[0.0, 0.0]"
13,"[0.0, 0.0]"
14,"[np.float64(0.0), np.float64(0.0)]"
15,"[0.0, 0.0]"
16,"[np.float64(0.0), np.float64(0.0)]"
17,"[np.float64(0.0), np.float64(0.0)]"
18,"[0.0, 0.0]"
19,"[np.float64(0.0), np.float64(0.0)]"
20,"[np.float64(0.0), np.float64(0.0)]"
21,"[np.float64(0.0), np.float64(0.0)]"
22,"[np.float64(0.0), np.float64(0.0)]"
23,"[np.float64(0.0), np.float64(0.0)]"
24,"[np.float64(0.0), np.float64(0.0)]"
25,"[0.0, 0.0]"
26,"[np.float64(0.0), np.float64(0.0)]"
27,"[0.0, 0.0]"
28,"[0.0, 0.0]"
29,"[0.0, 0.0]"
30,"[0.0, 0.0]"
31,"[np.float64(0.0), np.float64(0.0)]"
32,"[0.0, 0.0]"
33,"[np.float64(0.0), np.float64(0.0)]"
34,"[np.float64(0.0), np.float64(0.0)]"
35,"[np.float64(0.0), np.float64(0.0)]"
36,"[np.float64(0.0), np.float64(0.0)]"
37,"[np.float64(0.0), np.float64(0.0)]"
38,"[np.float64(0.0), np.float64(0.0)]"
39,"[np.float64(0.0), np.float64(0.0)]"
40,"[np.float64(0.0), np.float64(0.0)]"
41,"[0.0, 0.0]"
42,"[np.float64(0.0), np.float64(0.0)]"
43,"[np.float64(0.0), np.float64(0.0)]"
44,"[np.float64(0.0), np.float64(0.0)]"
45,"[np.float64(0.0), np.float64(0.0)]"
46,"[np.float64(0.0), np.float64(0.0)]"
47,"[np.float64(0.0), np.float64(0.0)]"
48,"[np.float64(0.0), np.float64(0.0)]"
49,"[np.float64(0.0), np.float64(0.0)]"
50,"[np.float64(0.0), np.float64(0.0)]"
51,"[np.float64(0.0), np.float64(0.0)]"
52,"[np.float64(0.0), np.float64(0.0)]"
53,"[np.float64(0.0), np.float64(0.0)]"
54,"[np.float64(0.0), np.float64(0.0)]"
55,"[np.float64(0.0), np.float64(0.0)]"
56,"[np.float64(0.0), np.float64(0.0)]"
57,"[0.0, 0.0]"
58,"[0.0, 0.0]"
59,"[0.0, 0.0]"
60,"[0.0, 0.0]"
61,"[np.float64(0.0), np.float64(0.0)]"
62,"[np.float64(0.0), np.float64(0.0)]"
63,"[np.float64(0.0), np.float64(0.0)]"
64,"[0.0, 0.0]"
65,"[np.float64(0.0), np.float64(0.0)]"
66,"[np.float64(0.0), np.float64(0.0)]"
67,"[np.float64(0.0), np.float64(0.0)]"
68,"[0.0, 0.0]"
69,"[np.float64(0.0), np.float64(0.0)]"
70,"[np.float64(0.0), np.float64(0.0)]"
71,"[np.float64(0.0), np.float64(0.0)]"
72,"[np.float64(0.0), np.float64(0.0)]"
73,"[np.float64(0.0), np.float64(0.0)]"
74,"[np.float64(0.0), np.float64(0.0)]"
75,"[0.0, 0.0]"
76,"[np.float64(0.0), np.float64(0.0)]"
77,"[0.0, 0.0]"
78,"[np.float64(0.0), np.float64(0.0)]"
79,"[np.float64(0.0), np.float64(0.0)]"
80,"[np.float64(0.0), np.float64(0.0)]"
81,"[np.float64(0.0), np.float64(0.0)]"
82,"[np.float64(0.0), np.float64(0.0)]"
83,"[np.float64(0.0), np.float64(0.0)]"
84,"[0.0, 0.0]"
85,"[0.0, 0.0]"
86,"[0.0, 0.0]"
87,"[np.float64(0.0), np.float64(0.0)]"
88,"[0.0, 0.0]"
89,"[np.float64(0.0), np.float64(0.0)]"
90,"[np.float64(0.0), np.float64(0.0)]"
91,"[np.float64(0.0), np.float64(0.0)]"
92,"[0.0, 0.0]"
93,"[0.0, 0.0]"
94,"[0.0, 0.0]"
95,"[np.float64(0.0), np.float64(0.0)]"
96,"[0.0, 0.0]"
97,"[np.float64(0.0), np.float64(0.0)]"
98,"[np.float64(0.0), np.float64(0.0)]"
99,"[np.float64(0.0), np.float64(0.0)]"
