0,"[np.float64(1.0), np.float64(1.0)]"
1,"[np.float64(0.885), np.float64(0.859)]"
2,"[np.float64(0.885), np.float64(0.859)]"
3,"[0.0, 0.0]"
4,"[np.float64(0.88), np.float64(0.855)]"
5,"[0.0, 0.0]"
6,"[np.float64(0.885), np.float64(0.859)]"
7,"[0.0, 0.0]"
8,"[np.float64(1.0), np.float64(1.0)]"
9,"[np.float64(0.885), np.float64(0.859)]"
10,"[np.float64(0.885), np.float64(0.859)]"
11,"[0.0, 0.0]"
12,"[np.float64(0.885), np.float64(0.859)]"
13,"[0.0, 0.0]"
14,"[np.float64(0.885), np.float64(0.859)]"
15,"[np.float64(1.0), np.float64(1.0)]"
16,"[0.0, 0.0]"
17,"[np.float64(0.885), np.float64(0.859)]"
18,"[np.float64(0.885), np.float64(0.859)]"
19,"[0.0, 0.0]"
20,"[np.float64(0.885), np.float64(0.859)]"
21,"[0.0, 0.0]"
22,"[0.0, 0.0]"
23,"[0.0, 0.0]"
24,"[np.float64(0.885), np.float64(0.859)]"
25,"[np.float64(0.885), np.float64(0.859)]"
26,"[np.float64(0.885), np.float64(0.859)]"
27,"[np.float64(0.885), np.float64(0.859)]"
28,"[np.float64(0.885), np.float64(0.859)]"
29,"[np.float64(0.885), np.float64(0.859)]"
30,"[np.float64(0.885), np.float64(0.859)]"
31,"[np.float64(0.88), np.float64(0.855)]"
32,"[np.float64(0.885), np.float64(0.859)]"
33,"[np.float64(0.885), np.float64(0.859)]"
34,"[np.float64(1.0), np.float64(1.0)]"
35,"[np.float64(1.0), np.float64(1.0)]"
36,"[np.float64(0.885), np.float64(0.859)]"
37,"[np.float64(0.695), np.float64(0.7325)]"
38,"[0.0, 0.0]"
39,"[np.float64(1.0), np.float64(1.0)]"
40,"[np.float64(1.0), np.float64(1.0)]"
41,"[np.float64(1.0), np.float64(1.0)]"
42,"[np.float64(0.885), np.float64(0.859)]"
43,"[np.float64(0.885), np.float64(0.859)]"
44,"[np.float64(1.0), np.float64(1.0)]"
45,"[np.float64(1.0), np.float64(1.0)]"
46,"[np.float64(0.88), np.float64(0.855)]"
47,"[np.float64(1.0), np.float64(1.0)]"
48,"[np.float64(0.885), np.float64(0.859)]"
49,"[np.float64(0.885), np.float64(0.859)]"
50,"[np.float64(1.0), np.float64(1.0)]"
51,"[np.float64(0.885), np.float64(0.859)]"
52,"[np.float64(0.885), np.float64(0.859)]"
53,"[0.0, 0.0]"
54,"[np.float64(0.885), np.float64(0.859)]"
55,"[np.float64(1.0), np.float64(1.0)]"
56,"[np.float64(1.0), np.float64(1.0)]"
57,"[np.float64(0.885), np.float64(0.859)]"
58,"[0.0, 0.0]"
59,"[np.float64(0.885), np.float64(0.859)]"
60,"[np.float64(1.0), np.float64(1.0)]"
61,"[np.float64(1.0), np.float64(1.0)]"
62,"[np.float64(0.885), np.float64(0.859)]"
63,"[np.float64(0.885), np.float64(0.859)]"
64,"[np.float64(0.885), np.float64(0.859)]"
65,"[0.0, 0.0]"
66,"[0.0, 0.0]"
67,"[np.float64(0.885), np.float64(0.859)]"
68,"[np.float64(0.885), np.float64(0.859)]"
69,"[np.float64(0.885), np.float64(0.859)]"
70,"[0.0, 0.0]"
71,"[np.float64(1.0), np.float64(1.0)]"
72,"[0.0, 0.0]"
73,"[np.float64(1.0), np.float64(1.0)]"
74,"[np.float64(0.885), np.float64(0.859)]"
75,"[np.float64(0.885), np.float64(0.859)]"
76,"[np.float64(1.0), np.float64(1.0)]"
77,"[np.float64(1.0), np.float64(1.0)]"
78,"[np.float64(1.0), np.float64(1.0)]"
79,"[np.float64(0.885), np.float64(0.859)]"
80,"[0.0, 0.0]"
81,"[0.0, 0.0]"
82,"[0.0, 0.0]"
83,"[np.float64(0.885), np.float64(0.859)]"
84,"[0.0, 0.0]"
85,"[np.float64(0.885), np.float64(0.859)]"
86,"[np.float64(0.885), np.float64(0.859)]"
87,"[np.float64(0.885), np.float64(0.859)]"
88,"[np.float64(0.885), np.float64(0.859)]"
89,"[np.float64(0.885), np.float64(0.859)]"
90,"[np.float64(0.885), np.float64(0.859)]"
91,"[0.0, 0.0]"
92,"[0.0, 0.0]"
93,"[np.float64(0.885), np.float64(0.859)]"
94,"[0.0, 0.0]"
95,"[np.float64(1.0), np.float64(1.0)]"
96,"[np.float64(0.885), np.float64(0.859)]"
97,"[np.float64(1.0), np.float64(1.0)]"
98,"[0.0, 0.0]"
99,"[np.float64(0.695), np.float64(0.7325)]"
