0,"[np.float64(0.77), np.float64(0.7955)]"
1,"[np.float64(0.77), np.float64(0.7955)]"
2,"[np.float64(0.77), np.float64(0.7955)]"
3,"[np.float64(0.77), np.float64(0.7955)]"
4,"[np.float64(0.77), np.float64(0.7955)]"
5,"[np.float64(0.77), np.float64(0.7955)]"
6,"[np.float64(1.0), np.float64(1.0)]"
7,"[np.float64(0.77), np.float64(0.7955)]"
8,"[np.float64(0.77), np.float64(0.7955)]"
9,"[np.float64(1.0), np.float64(1.0)]"
10,"[np.float64(0.77), np.float64(0.7955)]"
11,"[np.float64(0.77), np.float64(0.7955)]"
12,"[np.float64(0.77), np.float64(0.7955)]"
13,"[np.float64(1.0), np.float64(1.0)]"
14,"[np.float64(0.77), np.float64(0.7955)]"
15,"[np.float64(0.77), np.float64(0.7955)]"
16,"[np.float64(0.77), np.float64(0.7955)]"
17,"[np.float64(0.77), np.float64(0.7955)]"
18,"[np.float64(1.0), np.float64(1.0)]"
19,"[np.float64(1.0), np.float64(1.0)]"
20,"[np.float64(0.77), np.float64(0.7955)]"
21,"[np.float64(0.77), np.float64(0.7955)]"
22,"[np.float64(0.77), np.float64(0.7955)]"
23,"[np.float64(1.0), np.float64(1.0)]"
24,"[np.float64(0.77), np.float64(0.7955)]"
25,"[np.float64(1.0), np.float64(1.0)]"
26,"[np.float64(0.77), np.float64(0.7955)]"
27,"[np.float64(0.77), np.float64(0.7955)]"
28,"[np.float64(1.0), np.float64(1.0)]"
29,"[np.float64(0.77), np.float64(0.7955)]"
30,"[np.float64(0.77), np.float64(0.7955)]"
31,"[np.float64(0.77), np.float64(0.7955)]"
32,"[np.float64(1.0), np.float64(1.0)]"
33,"[np.float64(0.77), np.float64(0.7955)]"
34,"[np.float64(1.0), np.float64(1.0)]"
35,"[np.float64(0.77), np.float64(0.7955)]"
36,"[np.float64(0.77), np.float64(0.7955)]"
37,"[np.float64(0.77), np.float64(0.7955)]"
38,"[np.float64(0.77), np.float64(0.7955)]"
39,"[np.float64(0.77), np.float64(0.7955)]"
40,"[np.float64(0.77), np.float64(0.7955)]"
41,"[np.float64(0.77), np.float64(0.7955)]"
42,"[np.float64(1.0), np.float64(1.0)]"
43,"[np.float64(0.77), np.float64(0.7955)]"
44,"[np.float64(1.0), np.float64(1.0)]"
45,"[np.float64(1.0), np.float64(1.0)]"
46,"[np.float64(0.77), np.float64(0.7955)]"
47,"[np.float64(1.0), np.float64(1.0)]"
48,"[np.float64(1.0), np.float64(1.0)]"
49,"[np.float64(0.77), np.float64(0.7955)]"
50,"[np.float64(1.0), np.float64(1.0)]"
51,"[np.float64(1.0), np.float64(1.0)]"
52,"[np.float64(0.77), np.float64(0.7955)]"
53,"[np.float64(1.0), np.float64(1.0)]"
54,"[np.float64(1.0), np.float64(1.0)]"
55,"[np.float64(0.77), np.float64(0.7955)]"
56,"[np.float64(1.0), np.float64(1.0)]"
57,"[np.float64(0.77), np.float64(0.7955)]"
58,"[np.float64(1.0), np.float64(1.0)]"
59,"[np.float64(0.77), np.float64(0.7955)]"
60,"[np.float64(1.0), np.float64(1.0)]"
61,"[np.float64(0.77), np.float64(0.7955)]"
62,"[np.float64(0.77), np.float64(0.7955)]"
63,"[np.float64(1.0), np.float64(1.0)]"
64,"[np.float64(0.77), np.float64(0.7955)]"
65,"[np.float64(0.77), np.float64(0.7955)]"
66,"[np.float64(1.0), np.float64(1.0)]"
67,"[np.float64(0.77), np.float64(0.7955)]"
68,"[np.float64(0.77), np.float64(0.7955)]"
69,"[np.float64(0.77), np.float64(0.7955)]"
70,"[np.float64(0.77), np.float64(0.7955)]"
71,"[np.float64(0.77), np.float64(0.7955)]"
72,"[np.float64(1.0), np.float64(1.0)]"
73,"[np.float64(1.0), np.float64(1.0)]"
74,"[np.float64(0.77), np.float64(0.7955)]"
75,"[np.float64(1.0), np.float64(1.0)]"
76,"[np.float64(1.0), np.float64(1.0)]"
77,"[np.float64(0.77), np.float64(0.7955)]"
78,"[np.float64(1.0), np.float64(1.0)]"
79,"[np.float64(1.0), np.float64(1.0)]"
80,"[np.float64(0.77), np.float64(0.7955)]"
81,"[np.float64(0.77), np.float64(0.7955)]"
82,"[np.float64(0.77), np.float64(0.7955)]"
83,"[np.float64(1.0), np.float64(1.0)]"
84,"[np.float64(0.77), np.float64(0.7955)]"
85,"[np.float64(0.77), np.float64(0.7955)]"
86,"[np.float64(0.77), np.float64(0.7955)]"
87,"[np.float64(0.77), np.float64(0.7955)]"
88,"[np.float64(1.0), np.float64(1.0)]"
89,"[np.float64(0.77), np.float64(0.7955)]"
90,"[np.float64(1.0), np.float64(1.0)]"
91,"[np.float64(0.77), np.float64(0.7955)]"
92,"[np.float64(0.77), np.float64(0.7955)]"
93,"[np.float64(0.77), np.float64(0.7955)]"
94,"[np.float64(0.77), np.float64(0.7955)]"
95,"[np.float64(1.0), np.float64(1.0)]"
96,"[np.float64(0.77), np.float64(0.7955)]"
97,"[np.float64(1.0), np.float64(1.0)]"
98,"[np.float64(1.0), np.float64(1.0)]"
99,"[np.float64(1.0), np.float64(1.0)]"
